date,nino34,tropics,nino12,nino3,nino4
2000-09-03,26.3472,26.4509,19.6836,24.7832,28.4099
2000-09-04,26.3213,26.4471,19.7801,24.6626,28.3906
2000-09-05,26.3039,26.4519,20.0353,24.5719,28.3859
2000-09-06,26.1974,26.4577,20.0753,24.4818,28.3196
2000-09-07,26.1474,26.4689,20.1105,24.4496,28.2868
2000-09-08,26.1179,26.4724,20.0154,24.362,28.2396
2000-09-09,26.0326,26.4517,19.9707,24.2822,28.2405
2000-09-10,25.9935,26.4338,20.0276,24.2697,28.2296
2000-09-11,25.9774,26.4042,20.0546,24.2906,28.153
2000-09-12,25.8262,26.3744,19.9538,24.2441,28.1546
2000-09-13,25.8548,26.3659,19.9065,24.2626,28.2419
2000-09-14,26.0258,26.3563,19.9412,24.2871,28.3306
2000-09-15,26.1036,26.372,20.028,24.2554,28.5039
2000-09-16,26.089,26.3863,20.0813,24.2214,28.4861
2000-09-17,26.0858,26.4017,20.1665,24.208,28.5138
2000-09-18,26.0858,26.4302,20.0937,24.1472,28.5497
2000-09-19,26.1551,26.4545,20.0184,24.1418,28.5909
2000-09-20,26.1751,26.484,20.2445,24.1191,28.564
2000-09-21,26.174,26.5204,20.2887,24.0904,28.5094
2000-09-22,26.2231,26.5593,20.1758,24.128,28.4791
2000-09-23,26.1826,26.5833,19.9875,24.1331,28.3508
2000-09-24,26.1868,26.6016,20.095,24.1754,28.2945
2000-09-25,26.257,26.6152,20.1304,24.3172,28.2324
2000-09-26,26.3031,26.6159,20.1447,24.4879,28.1608
2000-09-27,26.2942,26.6329,20.093,24.5549,28.1294
2000-09-28,26.309,26.6415,20.0879,24.5836,28.1181
2000-09-29,26.3343,26.6544,20.1475,24.6576,28.2173
2000-09-30,26.307,26.6724,20.1602,24.7654,28.1945
2000-10-01,26.2577,26.6693,20.2172,24.8471,28.1073
2000-10-02,26.2468,26.6573,20.3239,24.8686,28.0556
2000-10-03,26.1893,26.6457,20.3867,24.8235,27.9733
2000-10-04,26.1107,26.6411,20.4036,24.7618,27.8429
2000-10-05,25.9728,26.6345,20.3639,24.5968,27.7494
2000-10-06,25.8834,26.6391,20.4112,24.5134,27.7681
2000-10-07,25.9124,26.6397,20.3776,24.4449,27.7976
2000-10-08,26.015,26.6309,20.3783,24.4024,27.9526
2000-10-09,26.0467,26.6171,20.3392,24.3731,28.0765
2000-10-10,26.1393,26.6187,20.3342,24.4075,28.1171
2000-10-11,26.1691,26.623,20.4173,24.3774,28.043
2000-10-12,26.1195,26.626,20.4195,24.3259,27.9684
2000-10-13,26.0224,26.619,20.3325,24.3302,27.8256
2000-10-14,25.9672,26.6516,20.3044,24.2777,27.8474
2000-10-15,25.8658,26.6852,20.3237,24.2381,27.8414
2000-10-16,25.8506,26.7008,20.3341,24.2269,27.8684
2000-10-17,25.9741,26.7018,20.3235,24.249,27.9925
2000-10-18,26.115,26.7007,20.3967,24.2715,28.1403
2000-10-19,26.1586,26.6935,20.5289,24.2625,28.2627
2000-10-20,26.0956,26.6641,20.59,24.2607,28.1949
2000-10-21,25.9726,26.6458,20.5446,24.1734,28.1294
2000-10-22,25.8278,26.6578,20.4192,24.0846,28.0663
2000-10-23,25.6839,26.6681,20.2704,24.0449,27.979
2000-10-24,25.6296,26.6763,20.2542,24.0646,27.793
2000-10-25,25.68,26.6629,20.2516,24.097,27.6533
2000-10-26,25.8035,26.6938,20.3296,24.2197,27.8187
2000-10-27,25.8461,26.7199,20.4035,24.247,27.9562
2000-10-28,25.908,26.7354,20.5124,24.2942,28.0748
2000-10-29,25.9866,26.7636,20.5614,24.3718,28.1949
2000-10-30,26.0019,26.7661,20.5953,24.4485,28.1773
2000-10-31,25.8387,26.7428,20.5844,24.3501,28.0486
2000-11-01,25.7352,26.7579,20.5419,24.2171,28.0323
2000-11-02,25.6428,26.7794,20.4608,24.1544,28.0082
2000-11-03,25.5275,26.8158,20.4089,24.1255,27.7985
2000-11-04,25.5294,26.8534,20.4416,24.1077,27.7486
2000-11-05,25.6371,26.8619,20.4633,24.0891,27.8307
2000-11-06,25.6619,26.8581,20.5001,24.1054,27.8463
2000-11-07,25.6996,26.8718,20.6876,24.1608,27.9686
2000-11-08,25.7957,26.8703,20.8921,24.1876,28.1336
2000-11-09,25.9379,26.8735,20.894,24.1822,28.1994
2000-11-10,25.9902,26.8773,20.9357,24.1497,28.2212
2000-11-11,25.9222,26.8746,21.0097,24.121,28.2293
2000-11-12,25.9458,26.8746,21.0836,24.159,28.2528
2000-11-13,25.9557,26.8653,21.0118,24.147,28.2068
2000-11-14,25.8701,26.8514,20.8527,24.1249,28.0333
2000-11-15,25.8903,26.8593,20.8215,24.1005,28.1488
2000-11-16,25.9345,26.8682,20.433,24.0304,28.2466
2000-11-17,25.9344,26.8403,20.4637,23.9503,28.0992
2000-11-18,25.9324,26.8824,20.3389,23.9613,28.0359
2000-11-19,25.9535,26.9125,20.3061,23.9778,28.0045
2000-11-20,25.9301,26.9263,20.386,24.0514,27.9633
2000-11-21,25.9982,26.9331,20.3262,24.1598,27.9722
2000-11-22,25.9548,26.934,20.2378,24.1386,27.953
2000-11-23,25.9552,26.935,20.2768,24.1648,27.8391
2000-11-24,25.9332,26.922,20.4184,24.2564,27.7035
2000-11-25,25.8432,26.93,20.6291,24.2856,27.6107
2000-11-26,25.7844,26.9156,20.807,24.1853,27.7831
2000-11-27,25.7512,26.878,20.8705,24.0984,27.7973
2000-11-28,25.8237,26.8574,20.8809,24.1563,27.7338
2000-11-29,25.8477,26.8451,20.9553,24.2012,27.6116
2000-11-30,25.8388,26.8242,21.1993,24.2242,27.5075
2000-12-01,25.7899,26.7993,21.3536,24.2776,27.4758
2000-12-02,25.7574,26.8022,21.5201,24.411,27.4556
2000-12-03,25.6416,26.8052,21.7452,24.5467,27.3014
2000-12-04,25.602,26.7942,21.9143,24.5688,27.2459
2000-12-05,25.5468,26.7798,22.0471,24.5134,27.3213
2000-12-06,25.4778,26.7609,22.1161,24.4936,27.3202
2000-12-07,25.4238,26.7429,22.1746,24.4764,27.2517
2000-12-08,25.4685,26.7429,22.296,24.4878,27.2073
2000-12-09,25.4419,26.7508,22.3641,24.4102,27.2379
2000-12-10,25.407,26.7532,22.4824,24.3306,27.1789
2000-12-11,25.5285,26.7673,22.5666,24.3187,27.2374
2000-12-12,25.6221,26.7944,22.5137,24.3485,27.4219
2000-12-13,25.6496,26.8123,22.4281,24.3478,27.4696
2000-12-14,25.6907,26.8239,22.3807,24.3961,27.4762
2000-12-15,25.6282,26.8144,22.4564,24.3663,27.4368
2000-12-16,25.5524,26.7833,22.8144,24.3155,27.3849
2000-12-17,25.5274,26.7865,23.0333,24.3319,27.418
2000-12-18,25.4585,26.7881,23.0615,24.323,27.3631
2000-12-19,25.4627,26.7924,23.0132,24.3564,27.3289
2000-12-20,25.3928,26.7882,22.9529,24.4048,27.2122
2000-12-21,25.4368,26.7583,22.7776,24.3735,27.1426
2000-12-22,25.4405,26.7282,22.675,24.3515,27.1745
2000-12-23,25.4632,26.7115,22.6204,24.3595,27.2077
2000-12-24,25.6122,26.7269,22.6219,24.3784,27.3845
2000-12-25,25.7101,26.7412,22.6471,24.4387,27.404
2000-12-26,25.6665,26.7428,22.355,24.4686,27.2555
2000-12-27,25.4712,26.7378,22.2351,24.4326,27.074
2000-12-28,25.3419,26.7436,22.3252,24.4416,26.9731
2000-12-29,25.2802,26.7557,22.4832,24.4136,26.9191
2000-12-30,25.2623,26.7637,22.637,24.395,26.8953
2000-12-31,25.165,26.7549,22.691,24.3696,26.8705
2001-01-01,25.2421,26.7415,22.8268,24.3851,27.3386
2001-01-02,25.4778,26.7381,22.9019,24.4994,27.5236
2001-01-03,25.5737,26.7462,22.9732,24.5399,27.5427
2001-01-04,25.5139,26.748,23.025,24.4878,27.4474
2001-01-05,25.518,26.7722,23.3821,24.554,27.3411
2001-01-06,25.5143,26.801,23.3353,24.6197,27.3168
2001-01-07,25.5503,26.8026,23.3527,24.6844,27.218
2001-01-08,25.5272,26.8209,23.3945,24.6983,27.2518
2001-01-09,25.5209,26.8427,23.4,24.7188,27.3393
2001-01-10,25.4817,26.8633,23.9243,24.7533,27.3297
2001-01-11,25.4687,26.8441,24.0517,24.8063,27.3335
2001-01-12,25.572,26.8291,23.9695,24.9112,27.3774
2001-01-13,25.6307,26.8359,23.9586,25.0002,27.2827
2001-01-14,25.7194,26.8345,23.9107,25.0492,27.2529
2001-01-15,25.8133,26.8373,23.9641,25.1035,27.3494
2001-01-16,25.9176,26.8418,24.0476,25.2017,27.4191
2001-01-17,25.9912,26.8576,24.2074,25.3486,27.4504
2001-01-18,25.9337,26.8709,24.2824,25.3553,27.404
2001-01-19,25.8951,26.8779,24.4455,25.3664,27.3651
2001-01-20,25.9033,26.9197,24.5379,25.4878,27.4216
2001-01-21,25.9461,26.96,24.6143,25.67,27.341
2001-01-22,25.936,26.9704,24.7071,25.7852,27.2436
2001-01-23,25.8358,26.9626,24.8358,25.6957,27.1703
2001-01-24,25.7903,26.9553,24.8816,25.6281,27.1037
2001-01-25,25.836,26.9552,24.8479,25.6389,27.0688
2001-01-26,25.9065,26.9299,24.7921,25.6164,27.1848
2001-01-27,25.9263,26.9256,24.8865,25.6097,27.2003
2001-01-28,25.9984,26.9435,25.0269,25.6588,27.1118
2001-01-29,26.0799,26.9484,25.0705,25.6528,27.1835
2001-01-30,26.0904,26.9327,25.1511,25.5935,27.2081
2001-01-31,25.9963,26.9191,25.0997,25.6163,27.2184
2001-02-01,25.963,26.8979,25.0399,25.6886,27.2075
2001-02-02,25.9889,26.8811,25.056,25.7675,27.1783
2001-02-03,25.9892,26.8882,25.1368,25.8606,27.1064
2001-02-04,26.0074,26.9193,25.4391,25.9284,27.0862
2001-02-05,26.0402,26.9286,25.5601,25.8732,27.1066
2001-02-06,26.0196,26.932,25.6673,25.8301,27.0403
2001-02-07,25.959,26.9179,25.8135,25.73,27.0418
2001-02-08,25.8756,26.9128,25.9078,25.6417,27.0971
2001-02-09,25.7515,26.9049,25.774,25.516,27.1304
2001-02-10,25.7876,26.9107,25.591,25.5445,27.1527
2001-02-11,25.8101,26.9193,25.5971,25.5563,27.0996
2001-02-12,25.8535,26.9106,25.6167,25.5975,26.9363
2001-02-13,26.014,26.8935,25.5861,25.7678,26.8467
2001-02-14,26.0653,26.8959,25.5194,25.8168,26.9225
2001-02-15,26.1753,26.9516,25.5779,25.9388,27.0221
2001-02-16,26.2264,26.9927,25.7711,26.0444,27.1116
2001-02-17,26.2599,27.034,25.7117,26.0952,27.1816
2001-02-18,26.1709,27.0897,25.5847,26.1914,27.0912
2001-02-19,26.1831,27.133,25.4208,26.369,27.024
2001-02-20,26.2859,27.1653,25.4551,26.553,27.0312
2001-02-21,26.2694,27.1774,25.5621,26.6495,26.9819
2001-02-22,26.3016,27.2091,25.7916,26.589,27.026
2001-02-23,26.321,27.2354,25.9129,26.5703,27.0127
2001-02-24,26.2344,27.2564,26.0252,26.5555,27.0885
2001-02-25,26.4073,27.2964,26.0259,26.7257,27.263
2001-02-26,26.5237,27.3531,26.0401,26.8543,27.308
2001-02-27,26.5587,27.3592,26.2749,26.9153,27.2342
2001-02-28,26.5136,27.3532,26.3732,26.9393,27.1796
2001-03-01,26.4691,27.3441,26.2861,26.9459,27.216
2001-03-02,26.488,27.353,26.1526,26.9692,27.2851
2001-03-03,26.6096,27.3498,26.2007,27.1303,27.3184
2001-03-04,26.7809,27.3598,26.4342,27.3452,27.3994
2001-03-05,26.7731,27.3413,26.3429,27.265,27.3954
2001-03-06,26.7636,27.3677,26.2397,27.2382,27.5239
2001-03-07,26.7712,27.3894,26.2841,27.2862,27.5211
2001-03-08,26.7084,27.406,26.3113,27.3191,27.3955
2001-03-09,26.6636,27.4111,26.283,27.3093,27.2963
2001-03-10,26.612,27.4342,26.4474,27.2376,27.1822
2001-03-11,26.6233,27.4702,26.6676,27.2138,27.1841
2001-03-12,26.642,27.4973,26.7388,27.0876,27.2601
2001-03-13,26.7388,27.5139,26.7425,27.0973,27.1989
2001-03-14,26.8767,27.5137,26.6696,27.1717,27.335
2001-03-15,26.8852,27.5201,26.4803,27.1863,27.421
2001-03-16,26.832,27.525,26.7535,27.1441,27.4788
2001-03-17,26.8544,27.5421,26.998,27.1215,27.5313
2001-03-18,26.8987,27.5846,27.0741,27.156,27.5545
2001-03-19,26.9271,27.6176,27.3387,27.2956,27.5364
2001-03-20,26.9607,27.6382,27.5802,27.3174,27.6309
2001-03-21,26.9497,27.6514,27.692,27.2793,27.7132
2001-03-22,26.9333,27.6552,27.691,27.2714,27.6649
2001-03-23,26.9924,27.6369,27.6568,27.2105,27.6589
2001-03-24,27.0062,27.6361,27.6321,27.2287,27.6645
2001-03-25,26.95,27.6627,27.636,27.2492,27.692
2001-03-26,26.9492,27.6766,27.5073,27.2334,27.8362
2001-03-27,27.045,27.6697,27.3737,27.2809,27.7765
2001-03-28,27.0675,27.686,27.2097,27.4403,27.8051
2001-03-29,27.0349,27.6786,27.1912,27.4423,27.7638
2001-03-30,27.0136,27.6823,27.2048,27.5872,27.5925
2001-03-31,26.9684,27.6478,27.4212,27.5216,27.3962
2001-04-01,26.9077,27.6511,27.4464,27.4372,27.4095
2001-04-02,26.9766,27.6534,27.4031,27.4106,27.5147
2001-04-03,27.0232,27.6615,27.3373,27.3447,27.5678
2001-04-04,27.2151,27.6694,27.3363,27.3117,27.7313
2001-04-05,27.2661,27.6774,27.0317,27.2403,27.8914
2001-04-06,27.3214,27.7221,26.8871,27.3054,28.1175
2001-04-07,27.2662,27.7309,26.8071,27.3745,28.0818
2001-04-08,27.2092,27.7294,26.606,27.3492,27.9998
2001-04-09,27.1434,27.7345,26.5817,27.3137,27.8921
2001-04-10,27.0656,27.738,26.5827,27.3894,27.7721
2001-04-11,27.163,27.7637,26.5871,27.3789,27.8185
2001-04-12,27.2848,27.7639,26.5425,27.4807,27.8414
2001-04-13,27.2573,27.775,26.6459,27.5865,27.8655
2001-04-14,27.2464,27.7862,26.7249,27.6159,27.9002
2001-04-15,27.3896,27.7842,26.6166,27.6511,27.9594
2001-04-16,27.4219,27.7919,26.3666,27.6042,28.1074
2001-04-17,27.4211,27.7914,26.245,27.4027,28.1346
2001-04-18,27.5088,27.7995,26.1792,27.4134,28.2024
2001-04-19,27.459,27.7789,26.2295,27.3273,28.1081
2001-04-20,27.352,27.7416,26.1754,27.2719,27.9326
2001-04-21,27.299,27.7146,25.9705,27.2477,27.9715
2001-04-22,27.2143,27.7142,25.6127,27.215,28.006
2001-04-23,27.171,27.7165,25.469,27.1854,27.9542
2001-04-24,27.1889,27.7136,25.4365,27.1579,27.9447
2001-04-25,27.2547,27.7244,25.3225,27.0661,27.986
2001-04-26,27.2271,27.7456,25.0156,27.0378,28.0318
2001-04-27,27.2044,27.7461,24.8118,27.0072,28.0622
2001-04-28,27.3029,27.7515,24.7494,27.1006,28.0956
2001-04-29,27.2448,27.7616,24.793,27.0556,27.9811
2001-04-30,27.1958,27.7677,24.6229,26.9928,27.8626
2001-05-01,27.1504,27.7584,24.4647,27.0219,27.7271
2001-05-02,27.1387,27.7517,24.4715,27.0801,27.7885
2001-05-03,27.1425,27.7783,24.6235,27.089,28.0211
2001-05-04,27.2791,27.7976,24.6684,27.0642,28.2142
2001-05-05,27.3207,27.8011,24.62,27.0442,28.2253
2001-05-06,27.3751,27.8187,24.5612,27.1162,28.1927
2001-05-07,27.3017,27.8173,24.3654,27.1653,28.0752
2001-05-08,27.3189,27.8348,24.3617,27.132,28.2241
2001-05-09,27.3988,27.8294,24.7038,27.0694,28.4726
2001-05-10,27.4692,27.8159,24.9403,27.0813,28.5876
2001-05-11,27.4656,27.8139,24.9623,27.074,28.5424
2001-05-12,27.5205,27.7697,24.7104,27.1062,28.4998
2001-05-13,27.5621,27.7424,24.5329,27.1094,28.4653
2001-05-14,27.5976,27.7141,24.5025,27.109,28.4868
2001-05-15,27.5286,27.6713,24.4451,26.9755,28.3988
2001-05-16,27.4472,27.6782,24.3646,26.9526,28.3075
2001-05-17,27.3585,27.686,24.1911,26.8957,28.3129
2001-05-18,27.4314,27.7093,24.0534,26.8355,28.5745
2001-05-19,27.4688,27.7118,23.9241,26.782,28.7619
2001-05-20,27.4467,27.6737,23.7938,26.7282,28.7148
2001-05-21,27.4843,27.6226,23.9127,26.7733,28.5957
2001-05-22,27.5636,27.6005,23.9735,26.8303,28.5746
2001-05-23,27.4961,27.5817,23.9024,26.8247,28.5051
2001-05-24,27.3925,27.5566,23.807,26.8406,28.4031
2001-05-25,27.2814,27.5252,23.7432,26.7515,28.3908
2001-05-26,27.2896,27.4998,23.6912,26.6723,28.4607
2001-05-27,27.3962,27.4815,23.7064,26.5997,28.5953
2001-05-28,27.4899,27.4679,23.7196,26.5939,28.6961
2001-05-29,27.5227,27.454,23.6478,26.5734,28.7449
2001-05-30,27.5078,27.4278,23.4705,26.5836,28.6355
2001-05-31,27.4949,27.4256,23.4314,26.6578,28.5643
2001-06-01,27.4664,27.4217,23.4406,26.7481,28.4272
2001-06-02,27.3983,27.4232,23.4045,26.7169,28.3471
2001-06-03,27.3297,27.413,23.322,26.5773,28.3221
2001-06-04,27.4005,27.3647,23.1341,26.4855,28.3728
2001-06-05,27.4718,27.3281,22.973,26.4348,28.4183
2001-06-06,27.4653,27.3312,22.8192,26.3561,28.5519
2001-06-07,27.4931,27.3222,22.7845,26.2596,28.7011
2001-06-08,27.5746,27.3024,22.8207,26.3056,28.7104
2001-06-09,27.6695,27.2958,22.8205,26.4297,28.7114
2001-06-10,27.6909,27.275,22.7081,26.5316,28.6456
2001-06-11,27.6009,27.2606,22.5775,26.5372,28.5629
2001-06-12,27.5711,27.2483,22.5333,26.5578,28.538
2001-06-13,27.5634,27.2246,22.4984,26.5331,28.5174
2001-06-14,27.5329,27.2164,22.4113,26.4817,28.4257
2001-06-15,27.4834,27.2215,22.2847,26.3977,28.4078
2001-06-16,27.4859,27.2333,22.2302,26.3397,28.5299
2001-06-17,27.541,27.1931,22.2568,26.3446,28.7258
2001-06-18,27.519,27.1633,22.2568,26.2928,28.8027
2001-06-19,27.5111,27.1459,22.2376,26.2689,28.8039
2001-06-20,27.5345,27.1289,22.213,26.2463,28.7854
2001-06-21,27.641,27.0928,22.1589,26.3932,28.6337
2001-06-22,27.583,27.0645,22.122,26.3927,28.4804
2001-06-23,27.5045,27.0456,22.1224,26.3965,28.4316
2001-06-24,27.5224,27.0146,22.1185,26.3344,28.6014
2001-06-25,27.5504,27.0043,22.0454,26.2079,28.7309
2001-06-26,27.5064,26.999,22.0089,25.9999,28.7859
2001-06-27,27.6415,26.9973,21.9496,25.9161,28.8972
2001-06-28,27.6297,26.975,21.7975,25.8676,28.9358
2001-06-29,27.5169,26.964,21.7383,25.8103,28.8414
2001-06-30,27.4052,26.9313,21.7015,25.7126,28.806
2001-07-01,27.2881,26.9037,21.5439,25.6596,28.7189
2001-07-02,27.2282,26.8756,21.4713,25.5722,28.8492
2001-07-03,27.2398,26.8757,21.3964,25.5382,28.9674
2001-07-04,27.2613,26.879,21.379,25.444,29.0816
2001-07-05,27.2008,26.839,21.4124,25.3671,29.1415
2001-07-06,27.2106,26.8108,21.4101,25.4354,28.9908
2001-07-07,27.2668,26.8025,21.4669,25.5336,28.9807
2001-07-08,27.296,26.7803,21.5987,25.561,28.9658
2001-07-09,27.1763,26.737,21.7466,25.5453,28.8427
2001-07-10,27.0536,26.7029,21.7143,25.5076,28.8115
2001-07-11,27.0422,26.6807,21.612,25.4909,28.7857
2001-07-12,27.0301,26.6859,21.5496,25.4087,28.8559
2001-07-13,27.0107,26.7019,21.4922,25.3193,28.8994
2001-07-14,27.1074,26.7212,21.4263,25.277,29.0188
2001-07-15,27.1997,26.7248,21.3802,25.2494,29.1068
2001-07-16,27.2833,26.7275,21.2508,25.2541,29.1686
2001-07-17,27.273,26.7198,21.1773,25.3236,29.1105
2001-07-18,27.3223,26.713,21.1768,25.4773,29.029
2001-07-19,27.3574,26.7086,21.1112,25.5791,28.983
2001-07-20,27.2641,26.6924,21.3406,25.5606,28.9951
2001-07-21,27.1577,26.6784,21.3419,25.4379,28.9864
2001-07-22,27.0846,26.6731,21.2443,25.3454,28.9719
2001-07-23,27.1051,26.6676,21.1277,25.2981,28.9432
2001-07-24,27.1727,26.6538,21.025,25.2653,28.9561
2001-07-25,27.2017,26.6487,20.8709,25.2448,28.9674
2001-07-26,27.1631,26.6382,20.811,25.1911,28.979
2001-07-27,27.0696,26.6299,20.824,25.1421,28.9185
2001-07-28,27.0257,26.6106,20.784,25.144,28.9805
2001-07-29,26.953,26.6084,20.8869,25.0762,29.0185
2001-07-30,26.9624,26.6024,20.8469,25.0504,28.9652
2001-07-31,27.0473,26.5925,20.6461,25.1128,28.9918
2001-08-01,27.1076,26.5803,20.641,25.162,29.0043
2001-08-02,27.0989,26.5452,20.6329,25.1389,28.9502
2001-08-03,27.0643,26.5265,20.5715,25.1017,28.8875
2001-08-04,27.0946,26.5061,20.5577,25.1523,28.7759
2001-08-05,27.0582,26.4812,20.471,25.1904,28.6389
2001-08-06,27.0643,26.4751,20.2512,25.2001,28.6348
2001-08-07,27.0719,26.4908,20.199,25.1695,28.7108
2001-08-08,27.0908,26.5231,20.311,25.1253,28.7334
2001-08-09,27.0495,26.5473,20.6025,25.081,28.7615
2001-08-10,26.9523,26.5524,20.6222,25.0459,28.7266
2001-08-11,27.0141,26.542,20.6735,24.9797,28.8266
2001-08-12,27.0021,26.5226,20.5124,24.8943,28.8204
2001-08-13,26.8999,26.5057,20.466,24.8084,28.6413
2001-08-14,26.8203,26.4636,20.4504,24.754,28.5321
2001-08-15,26.721,26.4457,20.4026,24.6556,28.4773
2001-08-16,26.5989,26.4274,20.3516,24.541,28.4541
2001-08-17,26.4607,26.4194,20.3519,24.4407,28.3666
2001-08-18,26.3943,26.4167,20.3296,24.3619,28.4343
2001-08-19,26.4445,26.4197,20.2802,24.2923,28.6475
2001-08-20,26.5955,26.4251,20.188,24.3536,28.8134
2001-08-21,26.7783,26.4402,20.1341,24.4915,28.872
2001-08-22,26.8525,26.4451,20.1161,24.6655,28.8151
2001-08-23,26.8392,26.441,20.126,24.6844,28.759
2001-08-24,26.724,26.4274,20.1405,24.6284,28.8442
2001-08-25,26.6041,26.3992,20.1277,24.5496,28.8865
2001-08-26,26.4389,26.3579,20.1296,24.4066,28.7644
2001-08-27,26.3482,26.3637,20.1797,24.3691,28.6994
2001-08-28,26.3871,26.39,20.2391,24.277,28.9672
2001-08-29,26.3363,26.4126,20.1392,24.2114,29.0375
2001-08-30,26.2208,26.4196,19.974,24.1256,29.0176
2001-08-31,26.2939,26.4298,19.9299,24.116,29.1543
2001-09-01,26.4248,26.4452,19.9559,24.2293,29.2206
2001-09-02,26.4346,26.4643,20.0105,24.2368,29.1782
2001-09-03,26.4672,26.4569,19.9903,24.2691,29.0377
2001-09-04,26.4244,26.4607,19.9721,24.2455,29.0008
2001-09-05,26.4965,26.4665,19.9727,24.2501,29.063
2001-09-06,26.4991,26.4891,19.9716,24.2114,29.1881
2001-09-07,26.4745,26.5064,19.926,24.1668,29.2851
2001-09-08,26.5261,26.5158,19.8841,24.245,29.2635
2001-09-09,26.5453,26.5259,19.8082,24.2702,29.1156
2001-09-10,26.5974,26.5312,19.7342,24.3172,29.0648
2001-09-11,26.551,26.5429,19.7163,24.2755,29.1041
2001-09-12,26.435,26.5365,19.6393,24.2411,29.0646
2001-09-13,26.3625,26.5315,19.6559,24.221,29.0026
2001-09-14,26.4627,26.5522,19.6805,24.2308,29.0331
2001-09-15,26.5069,26.5668,19.7294,24.2705,29.1397
2001-09-16,26.4955,26.5889,19.8691,24.2696,29.1359
2001-09-17,26.5405,26.6128,19.8943,24.2169,29.2357
2001-09-18,26.5085,26.6118,19.8458,24.2648,29.2735
2001-09-19,26.4369,26.61,19.7798,24.2474,29.1927
2001-09-20,26.4038,26.6237,19.7955,24.2358,29.0812
2001-09-21,26.365,26.6304,19.8312,24.2564,28.9709
2001-09-22,26.4575,26.6393,19.8635,24.3584,28.9206
2001-09-23,26.4651,26.6508,19.8001,24.3857,28.9331
2001-09-24,26.4792,26.6502,19.8686,24.3981,28.9981
2001-09-25,26.5728,26.6511,19.9113,24.4475,29.0158
2001-09-26,26.6643,26.6533,19.9278,24.5054,29.0589
2001-09-27,26.716,26.6529,19.7912,24.5279,29.0214
2001-09-28,26.6816,26.6432,19.7159,24.5185,28.9786
2001-09-29,26.5923,26.6297,19.6638,24.4954,28.8957
2001-09-30,26.4964,26.6111,19.6325,24.4585,28.7879
2001-10-01,26.3367,26.6064,19.623,24.3211,28.7324
2001-10-02,26.3283,26.6117,19.6558,24.2517,28.8734
2001-10-03,26.3554,26.6114,19.6128,24.2877,28.8936
2001-10-04,26.4501,26.6191,19.6619,24.3891,28.8635
2001-10-05,26.4398,26.623,19.6188,24.3925,28.7822
2001-10-06,26.4687,26.6097,19.6152,24.3293,28.7903
2001-10-07,26.4135,26.6271,19.7098,24.2713,28.8549
2001-10-08,26.3659,26.6561,19.6486,24.2879,28.9432
2001-10-09,26.4288,26.6825,19.5654,24.4301,28.8954
2001-10-10,26.4349,26.7023,19.6381,24.5198,28.868
2001-10-11,26.4191,26.6963,19.7396,24.4954,28.7877
2001-10-12,26.3572,26.6951,19.8002,24.4587,28.7667
2001-10-13,26.4082,26.7149,19.9253,24.5542,28.8147
2001-10-14,26.4452,26.7408,19.924,24.6136,28.8007
2001-10-15,26.3696,26.7633,19.8685,24.6096,28.7024
2001-10-16,26.2411,26.781,19.8394,24.5389,28.5689
2001-10-17,26.2434,26.7737,19.7573,24.5238,28.54
2001-10-18,26.3198,26.7754,19.7148,24.4847,28.6383
2001-10-19,26.5016,26.7878,19.7059,24.5469,28.8404
2001-10-20,26.5351,26.7962,19.8354,24.5503,28.991
2001-10-21,26.551,26.8016,19.8277,24.5086,28.9969
2001-10-22,26.4263,26.7895,19.9753,24.4626,28.8018
2001-10-23,26.4542,26.8286,20.0883,24.4863,28.8298
2001-10-24,26.4117,26.8436,20.1875,24.4521,28.8669
2001-10-25,26.4211,26.8511,20.1163,24.446,28.9951
2001-10-26,26.4372,26.9149,19.8801,24.4502,29.0452
2001-10-27,26.4547,26.9664,19.8994,24.4531,28.9956
2001-10-28,26.6379,26.9883,20.0627,24.5577,29.0748
2001-10-29,26.7453,26.9959,20.1378,24.586,29.2135
2001-10-30,26.6591,26.9808,20.1236,24.4932,29.1965
2001-10-31,26.6843,26.9893,20.1117,24.5326,29.0805
2001-11-01,26.7535,26.9921,20.2379,24.5323,29.0478
2001-11-02,26.6097,26.9757,20.4142,24.4622,28.9647
2001-11-03,26.463,26.9719,20.4341,24.3695,29.0667
2001-11-04,26.3859,26.9599,20.4584,24.2453,29.1761
2001-11-05,26.5484,26.9658,20.5137,24.2188,29.3816
2001-11-06,26.6431,26.9616,20.4713,24.2303,29.4183
2001-11-07,26.6762,26.9476,20.4931,24.2801,29.351
2001-11-08,26.6333,26.9322,20.4792,24.2524,29.2432
2001-11-09,26.5338,26.9018,20.6503,24.1359,29.1433
2001-11-10,26.4625,26.8857,20.7514,24.0958,29.0869
2001-11-11,26.3262,26.8891,20.5774,24.0618,29.0343
2001-11-12,26.2746,26.8963,20.4502,24.0955,28.9196
2001-11-13,26.2668,26.9001,20.5002,24.1219,28.788
2001-11-14,26.2182,26.8977,20.6431,24.1214,28.6768
2001-11-15,26.2082,26.9109,20.6656,24.1719,28.5685
2001-11-16,26.2642,26.9119,20.6443,24.2386,28.5682
2001-11-17,26.2483,26.9131,20.746,24.2363,28.5065
2001-11-18,26.199,26.9111,20.7658,24.2217,28.5031
2001-11-19,26.0532,26.914,20.8734,24.2264,28.3325
