source,model,model_type,init_date,target_month,lead_months,nino34_anom,member_id,temporal_resolution,anomaly_base_period
IRI,IOCAS ICM,dynamical,2026-03-01,2026-04,1,-0.15,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-05,2,-0.03,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-06,3,0.17,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-07,4,0.31,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-08,5,0.41,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-09,6,0.48,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-10,7,0.5,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-11,8,0.51,mean,seasonal_3mo,varies
IRI,IOCAS ICM,dynamical,2026-03-01,2026-12,9,0.52,mean,seasonal_3mo,varies
IRI,JMA,dynamical,2026-03-01,2026-04,1,0.21,mean,seasonal_3mo,varies
IRI,JMA,dynamical,2026-03-01,2026-05,2,0.43,mean,seasonal_3mo,varies
IRI,JMA,dynamical,2026-03-01,2026-06,3,0.7,mean,seasonal_3mo,varies
IRI,JMA,dynamical,2026-03-01,2026-07,4,1.01,mean,seasonal_3mo,varies
IRI,JMA,dynamical,2026-03-01,2026-08,5,1.33,mean,seasonal_3mo,varies
IRI,KMA,dynamical,2026-03-01,2026-04,1,0.65,mean,seasonal_3mo,varies
IRI,KMA,dynamical,2026-03-01,2026-05,2,1.01,mean,seasonal_3mo,varies
IRI,KMA,dynamical,2026-03-01,2026-06,3,1.38,mean,seasonal_3mo,varies
IRI,KMA,dynamical,2026-03-01,2026-07,4,1.73,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-04,1,0.07,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-05,2,0.29,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-06,3,0.43,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-07,4,0.47,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-08,5,0.49,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-09,6,0.6,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-10,7,0.81,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-11,8,1.01,mean,seasonal_3mo,varies
IRI,LDEO,dynamical,2026-03-01,2026-12,9,1.1,mean,seasonal_3mo,varies
IRI,MetFRANCE,dynamical,2026-03-01,2026-04,1,0.18,mean,seasonal_3mo,varies
IRI,MetFRANCE,dynamical,2026-03-01,2026-05,2,0.53,mean,seasonal_3mo,varies
IRI,MetFRANCE,dynamical,2026-03-01,2026-06,3,0.96,mean,seasonal_3mo,varies
IRI,MetFRANCE,dynamical,2026-03-01,2026-07,4,1.09,mean,seasonal_3mo,varies
IRI,MetFRANCE,dynamical,2026-03-01,2026-08,5,1.19,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-04,1,0.33,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-05,2,0.66,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-06,3,1.07,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-07,4,1.47,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-08,5,1.9,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-09,6,2.32,mean,seasonal_3mo,varies
IRI,NASA GMAO,dynamical,2026-03-01,2026-10,7,2.72,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-04,1,0.26,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-05,2,0.6,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-06,3,0.88,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-07,4,1.07,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-08,5,1.27,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-09,6,1.46,mean,seasonal_3mo,varies
IRI,NCEP CFSv2,dynamical,2026-03-01,2026-10,7,1.63,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-04,1,0.3,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-05,2,0.64,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-06,3,0.98,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-07,4,1.26,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-08,5,1.41,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-09,6,1.47,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-10,7,1.53,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-11,8,1.61,mean,seasonal_3mo,varies
IRI,SINTEX-F,dynamical,2026-03-01,2026-12,9,1.64,mean,seasonal_3mo,varies
IRI,UKMO,dynamical,2026-03-01,2026-04,1,0.45,mean,seasonal_3mo,varies
IRI,UKMO,dynamical,2026-03-01,2026-05,2,0.77,mean,seasonal_3mo,varies
IRI,UKMO,dynamical,2026-03-01,2026-06,3,1.08,mean,seasonal_3mo,varies
IRI,UKMO,dynamical,2026-03-01,2026-07,4,1.4,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-04,1,-0.02,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-05,2,0.03,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-06,3,0.05,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-07,4,0.03,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-08,5,-0.01,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-09,6,-0.04,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-10,7,-0.06,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-11,8,-0.08,mean,seasonal_3mo,varies
IRI,BCC_RZDM,statistical,2026-03-01,2026-12,9,-0.1,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-04,1,-0.32,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-05,2,-0.2,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-06,3,-0.11,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-07,4,-0.04,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-08,5,0.04,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-09,6,0.14,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-10,7,0.25,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-11,8,0.38,mean,seasonal_3mo,varies
IRI,CPC MRKOV,statistical,2026-03-01,2026-12,9,0.52,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-04,1,-0.12,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-05,2,0.01,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-06,3,0.14,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-07,4,0.27,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-08,5,0.32,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-09,6,0.38,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-10,7,0.43,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-11,8,0.46,mean,seasonal_3mo,varies
IRI,CSU CLIPR,statistical,2026-03-01,2026-12,9,0.49,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-04,1,-0.03,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-05,2,0.13,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-06,3,0.28,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-07,4,0.41,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-08,5,0.5,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-09,6,0.55,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-10,7,0.57,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-11,8,0.57,mean,seasonal_3mo,varies
IRI,IAP-NN,unknown,2026-03-01,2026-12,9,0.57,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-04,1,-0.04,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-05,2,0.03,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-06,3,0.17,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-07,4,0.42,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-08,5,0.49,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-09,6,0.59,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-10,7,0.62,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-11,8,0.72,mean,seasonal_3mo,varies
IRI,NTU CODA,statistical,2026-03-01,2026-12,9,0.76,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-04,1,-0.24,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-05,2,-0.0,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-06,3,0.24,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-07,4,0.42,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-08,5,0.51,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-09,6,0.76,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-10,7,0.86,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-11,8,1.08,mean,seasonal_3mo,varies
IRI,TONGJI-ML,statistical,2026-03-01,2026-12,9,1.21,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-04,1,0.57,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-05,2,0.89,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-06,3,1.14,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-07,4,1.32,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-08,5,1.44,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-09,6,1.5,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-10,7,1.52,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-11,8,1.5,mean,seasonal_3mo,varies
IRI,UCLA-TCD,statistical,2026-03-01,2026-12,9,1.42,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-04,1,0.37,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-05,2,0.68,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-06,3,0.92,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-07,4,1.06,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-08,5,1.15,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-09,6,1.24,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-10,7,1.34,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-11,8,1.41,mean,seasonal_3mo,varies
IRI,UW PSL-CSLIM,statistical,2026-03-01,2026-12,9,1.41,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-04,1,0.24,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-05,2,0.52,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-06,3,0.76,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-07,4,0.94,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-08,5,1.06,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-09,6,1.1,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-10,7,1.08,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-11,8,1.03,mean,seasonal_3mo,varies
IRI,UW PSL-LIM,statistical,2026-03-01,2026-12,9,0.96,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-04,1,-0.06,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-05,2,0.08,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-06,3,0.26,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-07,4,0.45,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-08,5,0.61,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-09,6,0.79,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-10,7,1.0,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-11,8,1.22,mean,seasonal_3mo,varies
IRI,XRO,statistical,2026-03-01,2026-12,9,1.39,mean,seasonal_3mo,varies
